archetype,gene,log1p,z_scaled
arch_2,Mut,0.15146023,0.033190913
arch_2,Mvb12a,0.091510326,-0.011502007
arch_2,Mvd,0.014957993,0.0017190613
arch_2,Mvk,0.03133473,-0.0057686097
arch_2,Mvp,0.028583914,-0.00016167236
arch_2,Mxd4,0.13900307,0.06136644
arch_2,Mxi1,0.024769621,0.027204746
arch_2,Myadm,0.0076116584,-0.008181185
arch_2,Mybbp1a,0.030437533,0.010330014
arch_2,Myc,0.030854404,0.0037028622
arch_2,Mycbp,0.03969176,-0.021363797
arch_2,Mycbp2,0.037143055,0.05084727
arch_2,Mycl,0.0071874065,-0.02223697
arch_2,Myd88,0.008886112,-0.011926743
arch_2,Mydgf,0.10229828,0.01791156
arch_2,Myef2,0.008332736,0.0021677576
arch_2,Myg1,0.008814733,-0.041308966
arch_2,Myh10,0.013146914,0.03641159
arch_2,Myh14,0.014513353,0.013057768
arch_2,Myh9,0.06557902,0.07336952
arch_2,Myl12a,0.068698674,0.0072415415
arch_2,Myl12b,0.037457302,-0.0029099518
arch_2,Myl6,0.18599123,-0.101070076
arch_2,Mylk,0.051894616,-0.0007149703
arch_2,Mynn,0.009311828,0.0036584297
arch_2,Myo10,0.030060664,0.033070132
arch_2,Myo18a,0.06719657,0.048788436
arch_2,Myo1b,0.21199866,0.011806953
arch_2,Myo1c,0.030407745,0.024693603
arch_2,Myo1d,0.008667881,0.013347601
arch_2,Myo1e,0.05222361,0.070838645
arch_2,Myo5b,0.01622364,0.0016092071
arch_2,Myo6,0.07848863,0.02403104
arch_2,Myo9b,0.02403964,0.026277851
arch_2,Myrf,0.021840714,0.031074591
arch_2,Mysm1,0.025184806,0.019277196
arch_2,Mzt1,0.025507024,0.019133525
arch_2,Mzt2,0.025955712,-0.022989245
arch_2,N4bp1,0.02567584,0.017175907
arch_2,N4bp2,0.049295027,0.02948767
arch_2,N4bp2l1,0.06499096,0.012090154
arch_2,N4bp2l2,0.040182296,-0.002774025
arch_2,N6amt1,0.015943525,0.010356959
arch_2,Naa10,0.04855134,-0.0053098453
arch_2,Naa15,0.034233224,0.014624355
arch_2,Naa16,0.012030433,-0.009261546
arch_2,Naa20,0.011348036,0.007159984
arch_2,Naa25,0.011755343,-0.011826631
arch_2,Naa30,0.0296781,-0.012240896
arch_2,Naa35,0.03567526,0.013914089
arch_2,Naa38,0.087871894,-0.026810268
arch_2,Naa40,0.014187984,0.019288626
arch_2,Naa50,0.13151097,0.057689674
arch_2,Naa60,0.07416763,-0.0026809387
arch_2,Naaladl2,0.02299734,0.059475876
arch_2,Nab1,0.14096966,0.045293417
arch_2,Nab2,0.024354728,0.0673533
arch_2,Nabp1,0.017538564,0.004362787
arch_2,Nabp2,0.05638488,0.01657175
arch_2,Naca,0.25871772,-0.052639935
arch_2,Nacc1,0.012392705,-0.009474702
arch_2,Nacc2,0.041864388,-0.00147619
arch_2,Nadk,0.16537994,0.036603972
arch_2,Nadk2,0.15942456,0.037405856
arch_2,Nadsyn1,0.0067008585,-0.013866989
arch_2,Nae1,0.022229955,0.01770468
arch_2,Naf1,0.006126611,-0.026341556
arch_2,Naga,0.01638234,0.005921499
arch_2,Nagk,0.016796224,-0.025970709
arch_2,Naglu,0.018778404,0.030260075
arch_2,Nagpa,0.008323893,-0.0055656107
arch_2,Nags,0.050446842,0.007177174
arch_2,Nampt,0.108750604,0.077643245
arch_2,Nans,0.013210517,0.0035499204
arch_2,Nap1l1,0.11815329,0.027465038
arch_2,Nap1l4,0.045939356,0.012879132
arch_2,Napa,0.06731406,0.016010802
arch_2,Napg,0.020981485,-0.0023482782
arch_2,Naprt,0.071965836,-0.0630225
arch_2,Narf,0.055383418,0.014209078
arch_2,Narfl,0.021785773,0.018269204
arch_2,Nars,0.13258444,0.0005423296
arch_2,Nars2,0.025775475,-0.015125414
arch_2,Nasp,0.01253186,-0.009195102
arch_2,Nat10,0.012606446,-0.015751187
arch_2,Nat2,0.021200497,0.012585089
arch_2,Nat6,0.03543802,-0.006901063
arch_2,Nat8,0.003965044,-0.041898657
arch_2,Nat8f1,0.20419218,-0.09564748
arch_2,Nat8f2,0.45223632,-0.044373423
arch_2,Nat8f5,0.005482124,-0.025062777
arch_2,Nat9,0.033578627,-0.03552657
arch_2,Nav2,0.06491627,0.025945578
arch_2,Naxd,0.06668006,0.0073174974
arch_2,Naxe,0.04382217,-0.058622964
arch_2,Nbas,0.00938526,-0.005678181
arch_2,Nbeal1,0.05054729,-0.0144456895
arch_2,Nbn,0.01237093,-0.0013434989
arch_2,Nbr1,0.1233162,0.057523485
arch_2,Ncald,0.01853672,-0.05585483
arch_2,Ncaph2,0.06304685,0.055748023
arch_2,Ncbp1,0.019801915,7.747719e-05
arch_2,Ncbp2,0.027108088,-0.03261794
arch_2,Ncbp3,0.01808193,0.029821323
arch_2,Ncdn,0.014067107,0.053701226
arch_2,Nceh1,0.03786916,-0.046186607
arch_2,Nck1,0.038011584,0.019158935
arch_2,Nckap1,0.11199142,0.05360774
arch_2,Ncl,0.17351918,0.011102124
arch_2,Ncln,0.07312722,0.035765402
arch_2,Ncoa1,0.039987747,0.05846336
arch_2,Ncoa2,0.049776133,0.0076821605
arch_2,Ncoa3,0.011651121,0.004700878
arch_2,Ncoa4,0.087533236,-0.013775467
arch_2,Ncoa6,0.015997404,-0.0010324921
arch_2,Ncor1,0.1495743,0.042787462
arch_2,Ncor2,0.02889683,-0.0047340277
arch_2,Ncstn,0.03679497,0.04674863
arch_2,Ndc1,0.02041774,0.039599482
arch_2,Nde1,0.006583556,-0.014081395
arch_2,Ndel1,0.038084142,0.019538509
arch_2,Ndfip1,0.030587025,-0.0612708
arch_2,Ndfip2,0.05377777,0.02485242
arch_2,Ndrg1,0.01567312,-0.026160479
arch_2,Ndrg2,1.0913424,0.17268254
arch_2,Ndrg3,0.02080732,0.017836131
arch_2,Ndst1,0.077134445,0.005452237
arch_2,Ndst2,0.018420652,0.03313508
arch_2,Ndufa1,0.23239891,-0.08554393
arch_2,Ndufa10,0.20296,-0.02071463
arch_2,Ndufa11,0.10635888,-0.11569355
arch_2,Ndufa12,0.12062453,-0.09944127
arch_2,Ndufa13,0.2987077,-0.15217972
arch_2,Ndufa2,0.40297905,-0.13716304
arch_2,Ndufa3,0.26872227,-0.11730115
arch_2,Ndufa4,0.08969715,-0.28762543
arch_2,Ndufa5,0.13353126,-0.12275552
arch_2,Ndufa6,0.42809567,-0.056940854
arch_2,Ndufa7,0.21551156,-0.10999307
arch_2,Ndufa8,0.13179675,-0.05657193
arch_2,Ndufa9,0.049427785,-0.078818195
arch_2,Ndufab1,0.13998923,-0.037431933
arch_2,Ndufaf1,0.015351536,-0.03948315
arch_2,Ndufaf2,0.027136724,-0.041583315
arch_2,Ndufaf3,0.017600102,-0.026625
arch_2,Ndufaf4,0.067175865,0.048715692
arch_2,Ndufaf5,0.010245601,0.018305771
arch_2,Ndufaf6,0.026923297,-0.0046533216
arch_2,Ndufaf7,0.005900091,-0.029176043
arch_2,Ndufaf8,0.22449338,0.016150227
arch_2,Ndufb10,0.19809616,-0.056017973
arch_2,Ndufb11,0.2151704,-0.09886364
arch_2,Ndufb2,0.11224882,-0.17556076
arch_2,Ndufb3,0.12894915,-0.07870822
arch_2,Ndufb4,0.12905858,-0.10484683
arch_2,Ndufb5,0.21473323,-0.03401685
arch_2,Ndufb6,0.11109645,-0.12246546
arch_2,Ndufb7,0.16099678,-0.10057312
arch_2,Ndufb8,0.13938458,-0.08240515
arch_2,Ndufb9,0.2696304,-0.122548744
arch_2,Ndufc1,0.21077284,-0.11035662
arch_2,Ndufc2,0.10897203,-0.1137561
arch_2,Ndufs1,0.072505,-0.019979365
arch_2,Ndufs2,0.20781374,0.05495856
arch_2,Ndufs3,0.099204265,-0.07799289
arch_2,Ndufs4,0.06946662,-0.084803894
arch_2,Ndufs5,0.12414194,-0.117082745
arch_2,Ndufs6,0.19732817,-0.08430247
arch_2,Ndufs7,0.08853403,-0.10165397
arch_2,Ndufs8,0.085315466,-0.06897609
arch_2,Ndufv1,0.10184858,-0.085378945
arch_2,Ndufv2,0.111638725,-0.05349171
arch_2,Ndufv3,0.22451277,-0.17972751
arch_2,Neat1,0.67743254,0.2720115
arch_2,Neb,0.01988539,0.017005341
arch_2,Necab1,0.04991152,0.048889026
arch_2,Necap1,0.029050238,0.013760464
arch_2,Nectin1,0.043209624,-0.004621825
arch_2,Nectin2,0.07916947,0.027109617
arch_2,Nectin3,0.107923195,0.08621531
arch_2,Nedd1,0.024953132,0.029860208
arch_2,Nedd4,0.17554763,0.06549994
arch_2,Nedd4l,0.0323423,0.051561244
arch_2,Nedd8,0.13504225,-0.080778114
arch_2,Neil1,0.0062315525,-0.02007905
arch_2,Nek1,0.012779902,0.008257189
arch_2,Nek4,0.009185314,-0.0018916884
arch_2,Nek6,0.055793572,0.034676768
arch_2,Nek7,0.09705622,0.024105813
arch_2,Nek9,0.03430224,0.058305494
arch_2,Nelfa,0.007351682,-0.027940245
arch_2,Nelfb,0.023860464,0.024030568
arch_2,Nelfcd,0.046534237,0.026125196
arch_2,Nelfe,0.03541519,0.006535282
arch_2,Nemf,0.028698219,-0.012604401
arch_2,Nemp1,0.022436256,-0.016881302
arch_2,Nenf,0.048825063,0.017579038
arch_2,Neo1,0.017194964,0.032077465
arch_2,Net1,0.05076626,0.002895088
arch_2,Neu1,0.056567542,0.023829423
arch_2,Neurl4,0.008333816,-0.016455056
arch_2,Nf1,0.025531974,0.006267381
arch_2,Nf2,0.014545673,0.009471867
arch_2,Nfat5,0.032646403,0.05066206
arch_2,Nfatc1,0.015551591,0.012380321
arch_2,Nfatc3,0.041890346,0.045556057
arch_2,Nfe2l1,0.08466051,0.01985016
arch_2,Nfe2l2,0.073331565,0.02151144
arch_2,Nfia,0.240163,0.08540665
arch_2,Nfib,0.2618987,0.05526393
arch_2,Nfic,0.12784848,0.050916333
arch_2,Nfil3,0.03691078,0.03414068
arch_2,Nfix,0.21052586,0.047740337
arch_2,Nfkb1,0.019297654,0.0065638544
arch_2,Nfkbia,0.040915377,-0.0031600296
arch_2,Nfkbib,0.016580667,-0.023961317
arch_2,Nfkbil1,0.009341949,-0.013642684
arch_2,Nfkbiz,0.0068239947,-0.00230367
arch_2,Nfrkb,0.00898382,0.018724522
arch_2,Nfs1,0.061675508,0.02250579
arch_2,Nfu1,0.029983744,-0.029859325
arch_2,Nfx1,0.06233868,0.011958266
arch_2,Nfxl1,0.010966555,-0.0092561785
arch_2,Nfyb,0.062203296,-0.030507209
arch_2,Nfyc,0.018591095,-0.01474639
arch_2,Ngdn,0.0135129085,-0.01162655
arch_2,Ngef,0.028197508,0.050666947
arch_2,Ngly1,0.047028515,0.013952
arch_2,Ngrn,0.02408621,-0.0023609838
arch_2,Nhlrc2,0.018419366,-0.034485187
arch_2,Nhlrc3,0.010121226,0.034367032
arch_2,Nhp2,0.06603509,-0.035270803
arch_2,Nicn1,0.024264505,0.021005783
arch_2,Nif3l1,0.007329179,-0.027479721
arch_2,Nifk,0.03501025,0.0047490876
arch_2,Nim1k,0.0055755116,-0.036065035
arch_2,Ninj1,0.26509482,0.07542338
arch_2,Nip7,0.019827623,0.033189
arch_2,Nipa2,0.05291376,0.033505503
arch_2,Nipal1,0.010217424,0.008351787
arch_2,Nipal3,0.010027061,-0.004261831
arch_2,Nipbl,0.061335992,0.008164103
arch_2,Nipsnap1,0.26667622,0.023776364
arch_2,Nipsnap2,0.013418776,0.041427188
arch_2,Nipsnap3b,0.11007467,-0.010439949
arch_2,Nisch,0.116711326,0.05228516
arch_2,Nit1,0.080990255,0.010307096
arch_2,Nit2,0.13907307,-0.021978354
arch_2,Nkap,0.017606756,0.011422692
arch_2,Nkiras1,0.030442655,0.020014333
arch_2,Nkiras2,0.018728048,0.0013398603
arch_2,Nktr,0.06702881,0.020000994
arch_2,Nlk,0.015385146,-0.032891355
arch_2,Nln,0.034062907,0.00087581016
arch_2,Nlrc5,0.012195625,0.030271664
arch_2,Nlrp12,0.034899924,-0.024731888
arch_2,Nlrp6,0.10734858,0.041547783
arch_2,Nlrx1,0.0108903805,-0.011375082
arch_2,Nmd3,0.024251748,0.00042989664
arch_2,Nme1,0.12621318,-0.07825791
arch_2,Nme2,0.013029001,0.015958622
arch_2,Nme6,0.024669984,-0.007538806
arch_2,Nme7,0.00976103,0.016644564
arch_2,Nmi,0.011294423,-0.0691957
arch_2,Nmnat1,0.024078567,0.0050560604
arch_2,Nmrk1,0.03807324,0.04802631
arch_2,Nmt1,0.06556069,0.005557454
arch_2,Nmt2,0.048947286,-0.0075030904
arch_2,Nnmt,0.11949711,0.084155634
arch_2,Noa1,0.007427036,-0.012373474
arch_2,Nob1,0.009295404,-0.010932324
arch_2,Noc2l,0.035152648,0.050567187
arch_2,Noc4l,0.010462923,-0.007744312
arch_2,Noct,0.039931424,0.051551767
arch_2,Nol11,0.014320105,-0.014489682
arch_2,Nol12,0.024001079,0.024109516
arch_2,Nol6,0.013693689,0.02690223
arch_2,Nol7,0.08106168,-0.0068263956
arch_2,Nol8,0.015561304,0.0024573891
arch_2,Nol9,0.007628514,-0.017241582
arch_2,Nolc1,0.018368712,0.010452647
arch_2,Nom1,0.018838089,0.0009953585
arch_2,Nomo1,0.038662948,0.03704961
arch_2,Nono,0.11295883,0.025125291
arch_2,Nop10,0.12127246,-0.14475414
arch_2,Nop14,0.018066103,0.002196721
arch_2,Nop16,0.023988642,0.0236341
arch_2,Nop53,0.17942606,0.03916384
arch_2,Nop56,0.012302698,-0.020488404
arch_2,Nop58,0.02557484,0.024170175
arch_2,Nop9,0.0296341,0.007064704
arch_2,Nosip,0.015512875,-0.011354037
arch_2,Nostrin,0.025737505,-0.00023520738
arch_2,Notch1,0.00698443,-0.024132935
arch_2,Notch2,0.037979465,0.05702413
arch_2,Notum,0.015454111,-0.038683597
arch_2,Nox4,0.029784564,0.008783477
arch_2,Npat,0.007935537,0.01013535
arch_2,Npc1,0.123530574,0.036171373
arch_2,Npc2,0.16850482,0.05343111
arch_2,Npepl1,0.054555804,-0.0025812928
arch_2,Npepps,0.045209505,0.02145849
arch_2,Nploc4,0.07093114,0.0071920054
arch_2,Npm1,0.2480979,0.013005952
arch_2,Npm3,0.042130798,-0.015463398
arch_2,Npr2,0.005906067,-0.06470953
arch_2,Nprl2,0.007595019,-0.025205202
arch_2,Nprl3,0.010835398,0.010931168
arch_2,Nptn,0.0351718,-0.010051253
arch_2,Nqo1,0.009020057,0.0028204243
arch_2,Nqo2,0.08618121,-0.019730559
arch_2,Nr0b2,0.068606235,-0.009027008
arch_2,Nr1d1,0.12601943,0.04763499
arch_2,Nr1d2,0.08574373,0.0309428
arch_2,Nr1h2,0.039063036,0.012425169
arch_2,Nr1h3,0.13202067,-0.007123513
arch_2,Nr1h4,0.08988675,-0.02216566
arch_2,Nr1i2,0.0701183,0.018717196
arch_2,Nr1i3,0.10068552,-0.08902032
arch_2,Nr2c1,0.018703327,0.011954071
arch_2,Nr2c2,0.02589214,0.0019173037
arch_2,Nr2c2ap,0.02406697,0.048517473
arch_2,Nr2f2,0.08638137,0.008710597
arch_2,Nr2f6,0.15901044,0.030651633
arch_2,Nr3c1,0.12930328,0.011390807
arch_2,Nr3c2,0.014577355,0.00015589036
arch_2,Nr4a1,0.07486295,0.0803235
arch_2,Nr5a2,0.14220881,0.04770392
arch_2,Nr6a1,0.015636623,0.006306283
arch_2,Nras,0.03700211,-0.03229312
arch_2,Nrbf2,0.04398206,0.014646009
arch_2,Nrbp1,0.036056116,0.0018512721
arch_2,Nrbp2,0.033657104,0.036695015
arch_2,Nrd1,0.070066765,0.019882593
arch_2,Nrde2,0.021497803,0.0628296
arch_2,Nrep,0.06462628,0.013631964
arch_2,Nrf1,0.018266588,0.034229945
arch_2,Nrg4,0.011632469,0.045743275
arch_2,Nrip1,0.027301135,-0.010750955
arch_2,Nrn1,0.2065722,-0.035346024
arch_2,Nrp1,0.051578242,-0.010988746
arch_2,Nsa2,0.121086545,-0.012030849
arch_2,Nsd1,0.060540847,0.0061512105
arch_2,Nsd2,0.024869768,0.034105808
arch_2,Nsd3,0.07948279,0.06423829
arch_2,Nsdhl,0.058055058,-0.020001804
arch_2,Nsf,0.025518727,0.022625795
arch_2,Nsfl1c,0.03189696,-0.012764004
arch_2,Nsmaf,0.02135834,0.022081586
arch_2,Nsmce1,0.009140532,-0.0519685
arch_2,Nsmce2,0.0137787955,0.00016523805
arch_2,Nsmce3,0.03780934,-0.0070443554
arch_2,Nsmce4a,0.04564815,-0.009117967
arch_2,Nsmf,0.09170319,0.031374723
arch_2,Nsrp1,0.034437705,-0.0020058558
arch_2,Nsun2,0.06866618,0.009938753
arch_2,Nsun3,0.021024255,0.034218367
arch_2,Nsun4,0.02371458,0.053466424
arch_2,Nsun5,0.0074255313,-0.007428685
arch_2,Nt5c,0.023846785,-0.024592403
arch_2,Nt5c2,0.013749331,0.02926703
arch_2,Nt5c3,0.041028116,0.0019015458
arch_2,Nt5dc1,0.022537457,0.043172196
arch_2,Nt5dc3,0.021542307,0.046625543
arch_2,Nt5m,0.01625414,-0.006073113
arch_2,Ntan1,0.020907471,-0.008040282
arch_2,Ntmt1,0.011090336,0.017802909
arch_2,Ntpcr,0.009692963,0.007778459
arch_2,Nuak2,0.007166487,-0.0148504
arch_2,Nub1,0.02525523,-0.009063919
arch_2,Nubp1,0.046141185,0.003004225
arch_2,Nubp2,0.024072161,0.04708378
arch_2,Nubpl,0.013578567,-0.021868067
arch_2,Nucb1,0.104741395,0.03296557
arch_2,Nucks1,0.13388833,-0.030649804
arch_2,Nudc,0.08135296,0.019846214
arch_2,Nudcd1,0.029969243,0.02437133
arch_2,Nudcd2,0.038081173,-0.014963675
arch_2,Nudcd3,0.044721827,0.03683157
arch_2,Nudt1,0.028886028,-0.018003395
arch_2,Nudt12,0.037879612,-0.004868959
arch_2,Nudt13,0.014484255,-0.0069637476
arch_2,Nudt14,0.014080156,-0.04885792
arch_2,Nudt16,0.0075868284,-0.01399994
arch_2,Nudt16l1,0.029314956,0.032884367
arch_2,Nudt18,0.019346226,0.012010313
arch_2,Nudt19,0.075053856,0.04087024
arch_2,Nudt2,0.014349425,-0.05879023
arch_2,Nudt21,0.044830397,0.0207033
arch_2,Nudt22,0.0057291198,-0.02057654
arch_2,Nudt3,0.033437647,0.044768333
arch_2,Nudt4,0.27229083,0.10647057
arch_2,Nudt5,0.022274604,-0.013939995
arch_2,Nudt6,0.009643195,-0.011071032
arch_2,Nudt7,0.46721625,-0.044046458
arch_2,Nudt9,0.04540056,-0.0066080424
arch_2,Nufip1,0.00965186,0.018203119
arch_2,Nufip2,0.04920261,0.027664412
arch_2,Numa1,0.03700998,0.03230842
arch_2,Numb,0.033745967,0.03466661
arch_2,Nup153,0.024400441,0.03070764
arch_2,Nup155,0.016907737,-0.01531675
arch_2,Nup210,0.015746202,-0.005432668
arch_2,Nup214,0.009951156,-0.005769467
arch_2,Nup50,0.041236162,0.021215528
arch_2,Nup54,0.019736612,-0.012938161
arch_2,Nup62,0.008851834,-0.00236069
arch_2,Nup85,0.009005279,0.0039816825
arch_2,Nup88,0.018084416,0.005734253
arch_2,Nup98,0.0132981315,0.014030475
arch_2,Nus1,0.06261981,0.0015637558
arch_2,Nvl,0.021244042,0.020850176
arch_2,Nxf1,0.047678098,-0.020843884
arch_2,Nxpe2,0.007511709,-0.09069457
arch_2,Nxt1,0.01917844,-0.00046013156
arch_2,Nxt2,0.025588768,-0.017134778
arch_2,Oaf,0.4663941,0.08416749
arch_2,Oard1,0.053260677,0.011265744
arch_2,Oasl1,0.0188657,0.054411888
arch_2,Oat,0.1542688,-0.31944963
arch_2,Oaz1,0.45420745,0.009279944
arch_2,Oaz2,0.03289039,0.007445306
arch_2,Ocel1,0.02542398,0.016478896
arch_2,Ociad1,0.07987325,0.019530786
arch_2,Ociad2,0.087840766,-0.0080344
arch_2,Ocln,0.021937143,0.029473484
arch_2,Ocrl,0.009976651,0.02145347
arch_2,Odc1,0.0913639,0.052755103
arch_2,Odf2,0.008068626,-0.010280884
arch_2,Odf2l,0.0061845924,-0.014536584
arch_2,Ogdh,0.2444998,0.11059852
arch_2,Ogfod1,0.012440387,0.013604275
arch_2,Ogfod2,0.042938292,-0.006353465
arch_2,Ogfod3,0.00503763,-0.03882738
arch_2,Ogfr,0.05693336,0.054166015
arch_2,Ogfrl1,0.037130013,0.008573182
arch_2,Ogt,0.04849666,0.021727735
arch_2,Ola1,0.05884669,0.033129275
arch_2,Olfml1,0.008262753,-0.0027221134
arch_2,Olfr1033,0.007538436,-0.004991119
arch_2,Oma1,0.01999297,0.023145486
arch_2,Onecut1,0.029004509,0.0148443915
arch_2,Onecut2,0.2386668,0.062193975
arch_2,Opa1,0.08006429,0.037761953
arch_2,Opa3,0.067567185,0.035839237
arch_2,Oplah,0.049413893,-0.014174482
arch_2,Optn,0.079533525,0.027752668
arch_2,Orai1,0.030136576,0.0029194904
arch_2,Orai3,0.031834897,0.012751873
arch_2,Oraov1,0.011412767,0.0041829334
arch_2,Orc3,0.00862028,-0.011036113
arch_2,Orc4,0.013252077,0.0014811187
arch_2,Orc5,0.010910224,-0.007420959
arch_2,Orc6,0.007390109,-0.0018135584
arch_2,Orm1,0.28103492,-0.18384734
arch_2,Orm2,0.011427581,-0.04627295
arch_2,Ormdl1,0.0459647,-0.0064639132
arch_2,Ormdl2,0.06832506,-0.0141051
arch_2,Ormdl3,0.1421783,-0.011821448
arch_2,Os9,0.14257298,0.06561231
arch_2,Osbp,0.046813987,0.024830554
arch_2,Osbpl11,0.017768053,0.0071050012
arch_2,Osbpl1a,0.120485544,0.052147765
arch_2,Osbpl2,0.023991533,0.010472037
arch_2,Osbpl8,0.046254456,-0.013229428
arch_2,Osbpl9,0.11522232,0.0025263082
arch_2,Oser1,0.0201517,0.009131781
arch_2,Osgep,0.026285583,-0.014024387
arch_2,Osgepl1,0.020520657,0.024939582
arch_2,Osgin1,0.07952716,0.029192632
arch_2,Ost4,0.14426099,-0.043354485
arch_2,Ostc,0.08513807,0.006799694
arch_2,Ostf1,0.04826238,0.02129114
arch_2,Ostm1,0.010915809,-0.0020020409
arch_2,Otc,0.3007624,0.037111253
arch_2,Otub1,0.04399462,0.014008418
arch_2,Otud1,0.008871777,0.020131465
arch_2,Otud3,0.006767239,-0.00679777
arch_2,Otud4,0.031884793,0.003542086
arch_2,Otud5,0.036928453,0.022730285
arch_2,Otud6b,0.03476388,-0.004342106
arch_2,Otud7b,0.03621248,0.061220974
arch_2,Otulin,0.07488022,0.013274357
arch_2,Oxa1l,0.043130312,-0.02765166
arch_2,Oxld1,0.020064581,-0.027163006
arch_2,Oxnad1,0.040332098,0.07059897
arch_2,Oxr1,0.06135243,0.013944575
arch_2,Oxsm,0.034513753,-0.018988201
arch_2,Oxsr1,0.032413073,0.026766952
arch_2,P2rx4,0.09417549,0.084106565
arch_2,P2ry2,0.013418108,0.0030433023
arch_2,P3h1,0.012979197,0.006943222
arch_2,P4hb,0.8898821,0.14461116
arch_2,Pa2g4,0.06636758,-0.00542994
arch_2,Pabpc1,0.2723867,0.06625364
arch_2,Pabpc4,0.039566148,0.025871988
arch_2,Pabpn1,0.033849154,0.015357522
arch_2,Pacs2,0.0115992315,0.0108127445
arch_2,Pacsin2,0.045708332,0.01103518
arch_2,Pacsin3,0.049357492,-0.015790153
arch_2,Paf1,0.021451684,-0.029356025
arch_2,Pafah1b1,0.10043296,0.01304723
arch_2,Pafah1b2,0.033154935,0.021919157
arch_2,Pafah2,0.14522803,0.016987704
arch_2,Pah,0.5381033,0.04748974
arch_2,Paics,0.20720409,0.034172405
arch_2,Paip1,0.036895256,-0.014359074
arch_2,Paip2,0.12739213,-0.017149653
arch_2,Paip2b,0.022168752,0.05247781
arch_2,Pak1ip1,0.048045564,0.024531657
arch_2,Pak2,0.05882538,0.00620157
arch_2,Pak4,0.012227792,0.019036626
arch_2,Pald1,0.01557248,0.058001697
arch_2,Palld,0.082597114,0.04066733
arch_2,Palmd,0.050091885,-0.013020891
arch_2,Pan2,0.017253121,0.01707206
arch_2,Pan3,0.02683645,0.02098976
arch_2,Pank1,0.36245552,0.019573957
arch_2,Pank2,0.025340198,0.0039646868
arch_2,Pank3,0.06520482,-0.0028555412
arch_2,Paox,0.075398885,0.011848528
arch_2,Papd4,0.039656423,0.0070284065
arch_2,Papd5,0.059003644,0.05461718
arch_2,Papd7,0.033841103,0.045716386
arch_2,Papola,0.13548352,0.044404775
arch_2,Papss1,0.011839424,-0.010808641
arch_2,Papss2,0.19739786,0.012088855
arch_2,Paqr3,0.0075036315,-0.002770695
arch_2,Paqr7,0.030527204,-0.051622547
arch_2,Paqr9,0.4283031,-0.06426522
arch_2,Pard3,0.08632601,-0.00634806
arch_2,Pard3b,0.012123009,0.009715707
arch_2,Pard6a,0.010383301,0.011423099
arch_2,Pard6b,0.007859751,0.0017193777
arch_2,Parg,0.014879494,-0.0070953444
arch_2,Park7,0.17248516,-0.081686854
arch_2,Parl,0.038431026,0.008008854
arch_2,Parn,0.039643712,0.0429349
arch_2,Parp1,0.03695662,0.015875932
arch_2,Parp10,0.028589455,0.040925633
arch_2,Parp11,0.007847548,0.005120826
arch_2,Parp12,0.055052977,0.025903033
arch_2,Parp14,0.038810357,0.04008931
arch_2,Parp16,0.013361861,-0.0054466696
arch_2,Parp3,0.01855002,0.016302388
arch_2,Parp4,0.009129114,0.0112952
arch_2,Parp6,0.019172443,0.07094917
arch_2,Parp9,0.04667969,0.016869288
arch_2,Parva,0.09100402,0.050886378
arch_2,Patl1,0.023959475,0.06729554
arch_2,Paxbp1,0.011248008,0.00867822
arch_2,Paxip1,0.014192048,0.0022036685
arch_2,Paxx,0.03152046,0.012970391
arch_2,Pbdc1,0.013498906,-0.021928268
arch_2,Pbld1,0.22893849,0.09470947
arch_2,Pbld2,0.123148434,0.02109251
arch_2,Pbrm1,0.11910196,0.005749474
arch_2,Pbx1,0.040316448,0.01958076
arch_2,Pbx2,0.0139134135,0.01122896
arch_2,Pbxip1,0.021875529,0.024313103
arch_2,Pcbd1,0.26810053,-0.042660847
arch_2,Pcbd2,0.09216034,-0.041948248
arch_2,Pcbp1,0.22500233,-7.838011e-06
arch_2,Pcbp2,0.39479166,0.10034865
arch_2,Pcbp4,0.024249684,0.033010554
arch_2,Pcca,0.06850399,0.011375368
arch_2,Pccb,0.18567252,0.06031779
arch_2,Pcdh1,0.066392094,0.035401236
arch_2,Pced1a,0.014608081,-0.007564203
arch_2,Pcf11,0.027677065,0.025597222
arch_2,Pcgf3,0.02742183,-0.015650785
arch_2,Pcgf5,0.037983727,-0.0055574654
arch_2,Pcgf6,0.015130301,0.035795882
arch_2,Pcid2,0.008301543,0.008074981
arch_2,Pcif1,0.041292857,-0.0016546543
arch_2,Pck1,1.2364926,0.38309306
arch_2,Pcm1,0.020470249,0.019215789
arch_2,Pcmt1,0.07259936,0.021538176
arch_2,Pcmtd1,0.2666707,0.08250951
arch_2,Pcmtd2,0.028330674,0.009507743
arch_2,Pcna,0.010932211,-0.0013130121
arch_2,Pcnp,0.10595583,0.030711772
arch_2,Pcnt,0.013236993,0.023696853
arch_2,Pcnx,0.019105587,0.018934263
arch_2,Pcnx3,0.02407296,0.026659736
arch_2,Pcnx4,0.009587685,-0.014646166
arch_2,Pcsk4,0.023483638,0.0054740524
arch_2,Pcsk5,0.009710036,0.04191836
arch_2,Pcsk6,0.10258612,-0.015343284
arch_2,Pcsk7,0.021609241,0.010151839
arch_2,Pcsk9,0.05084748,0.052398507
arch_2,Pctp,0.07682164,-0.05747343
arch_2,Pcx,0.27855727,0.0111030415
arch_2,Pcyox1,0.12373769,0.033041768
arch_2,Pcyt1a,0.09223181,0.0234598
